NAME	TITLE	SCORE	
PLA2G4C	NA	0.30355263	
TMEM67	NA	0.30268306	
C8orf37	NA	0.30191216	
FRMPD2	NA	0.30135548	
GABRQ	NA	0.30051988	
DEFB107A	NA	0.29863364	
NAALADL2	NA	0.29750878	
MALL	NA	0.29690936	
PKD1L3	NA	0.2959965	
KRT16	NA	0.2959162	
GOLGA6L2	NA	0.29565346	
DCHS2	NA	0.29432514	
RHEX	NA	0.29422203	
CCL16	NA	0.29418746	
HJV	NA	0.293488	
SMYD1	NA	0.2931106	
OTUD7A	NA	0.29231155	
SPANXN5	NA	0.29179457	
TRIM6-TRIM34	NA	0.29142565	
CD160	NA	0.2913131	
SHCBP1	NA	0.29102343	
SLC6A18	NA	0.29080376	
AC092143.1	NA	0.29079795	
ODF3L2	NA	0.29047456	
DEFB128	NA	0.29010206	
ZSCAN23	NA	0.28988796	
MKRN3	NA	0.28947636	
HNF4G	NA	0.2891734	
TERT	NA	0.2888875	
CFAP91	NA	0.28882128	
SPRYD4	NA	0.28809857	
PLPPR3	NA	0.28799388	
ASB9	NA	0.28785717	
BEST3	NA	0.28756154	
GPR50	NA	0.2873934	
ODF1	NA	0.2871147	
TRIM50	NA	0.2859022	
DEFB4B	NA	0.2857372	
TERF1	NA	0.28528422	
CYP2F1	NA	0.28502086	
TRIM6	NA	0.28495076	
COL4A6	NA	0.2848493	
SERPINA12	NA	0.28403634	
TFF3	NA	0.28393468	
MLF1	NA	0.28365007	
MCMDC2	NA	0.28360218	
SELENBP1	NA	0.28354076	
GABRA3	NA	0.28307086	
COL17A1	NA	0.2830277	
TEX37	NA	0.28244177	
SBSPON	NA	0.282113	
ACTRT3	NA	0.28210193	
RGPD1	NA	0.28203353	
RBM12B	NA	0.28132975	
TCEAL9	NA	0.28132272	
XKR9	NA	0.28101903	
NEURL1B	NA	0.28077438	
SSC4D	NA	0.2806529	
OVOL2	NA	0.28022662	
LRRCC1	NA	0.27989757	
NBPF9	NA	0.27977416	
VWA2	NA	0.27917436	
HTR3C	NA	0.2790671	
SMIM10L2A	NA	0.27886012	
ZFP37	NA	0.27880502	
CYP2C18	NA	0.27849755	
LRRC38	NA	0.27839893	
SLC26A7	NA	0.27824312	
DEFB136	NA	0.27813518	
HBM	NA	0.27780196	
HNRNPCL1	NA	0.27757058	
POP1	NA	0.27739543	
KRT13	NA	0.27729627	
FAM221B	NA	0.27689245	
FPGT-TNNI3K	NA	0.276886	
UGT2B15	NA	0.27630863	
FRG2C	NA	0.2762314	
STX19	NA	0.276048	
CRISPLD1	NA	0.27577725	
CSMD3	NA	0.27567962	
AGBL3	NA	0.27564678	
LCTL	NA	0.27528223	
ZMAT4	NA	0.2752108	
MSX2	NA	0.27507013	
AC058822.1	NA	0.27500176	
NRDE2	NA	0.27496845	
RIDA	NA	0.2748949	
GEM	NA	0.2748943	
ZNF527	NA	0.27385196	
PSG3	NA	0.27367544	
AL355102.2	NA	0.273611	
ARHGAP8	NA	0.27338922	
ZNF658	NA	0.27289554	
GABRB2	NA	0.27283254	
DEFB126	NA	0.27226597	
DUOX2	NA	0.27192938	
TRMT9B	NA	0.27184182	
SULT1A2	NA	0.27182716	
MYH14	NA	0.2712202	
SLC5A10	NA	0.27079707	
HOXA4	NA	0.27070448	
BDKRB2	NA	0.27052596	
SERPINB5	NA	0.2704578	
CELF4	NA	0.2704546	
LHFPL1	NA	0.2703077	
IFITM3	NA	0.27017665	
FAM71E1	NA	0.26999244	
MAL2	NA	0.26972312	
CHL1	NA	0.26945794	
CCDC30	NA	0.2691756	
FAM25A	NA	0.26889235	
LMCD1	NA	0.26860797	
LRRC24	NA	0.26854914	
NME5	NA	0.2679017	
FAM3B	NA	0.2676048	
ZDHHC11	NA	0.26663652	
ADGRF2	NA	0.26647252	
ADAMTS6	NA	0.26646754	
CGB5	NA	0.26616362	
KRT80	NA	0.26573545	
ZNF595	NA	0.26552784	
HOXC13	NA	0.26547033	
CDC6	NA	0.26525363	
DKKL1	NA	0.26522043	
PRAMEF2	NA	0.26519954	
PRKG2	NA	0.26508468	
GDAP1	NA	0.265016	
EVPLL	NA	0.26462677	
TOM1L1	NA	0.26421425	
S100A7A	NA	0.26380387	
PRC1	NA	0.26370448	
ACTN2	NA	0.26342854	
SPESP1	NA	0.2633986	
MAGEA3	NA	0.26296484	
TSPAN11	NA	0.26266414	
RUNX1T1	NA	0.26252586	
ESCO2	NA	0.26245323	
RFC3	NA	0.26244482	
RAD51AP2	NA	0.2621969	
BAAT	NA	0.26208064	
NPSR1	NA	0.2618795	
DEPDC7	NA	0.26178905	
IGSF9	NA	0.2614387	
C2CD4C	NA	0.2613912	
RASSF6	NA	0.26101595	
FAM81A	NA	0.2603559	
TXNRD3	NA	0.26031986	
KHDRBS3	NA	0.25995117	
PERP	NA	0.2598785	
DEFB129	NA	0.25954923	
COL4A5	NA	0.25953358	
TSACC	NA	0.25930458	
LAPTM4B	NA	0.2591526	
SCGB1D2	NA	0.25907436	
ARHGEF38	NA	0.2588598	
TEX13B	NA	0.25867844	
CMBL	NA	0.25856388	
DACH2	NA	0.25842273	
TGIF2LX	NA	0.2582142	
TRIT1	NA	0.25809655	
MMRN2	NA	0.25804868	
HIGD2B	NA	0.2576723	
ZNF704	NA	0.257649	
TMEM139	NA	0.25755575	
SLC44A3	NA	0.2574381	
DLX6	NA	0.25710604	
DCX	NA	0.25710517	
ZNF165	NA	0.2568252	
SPATA32	NA	0.256641	
DHODH	NA	0.25656518	
SERPINA4	NA	0.25652936	
C8orf89	NA	0.25634462	
MORN5	NA	0.2560852	
AL353579.1	NA	0.25491834	
CSRNP3	NA	0.25486016	
EFCAB6	NA	0.25477716	
SERPINA11	NA	0.25458336	
CDC20B	NA	0.25434637	
PI15	NA	0.25426883	
SPATA31D1	NA	0.25411627	
DNAJC12	NA	0.25411406	
GRK1	NA	0.2540223	
GJD2	NA	0.2538475	
GLRA2	NA	0.25378507	
RBM11	NA	0.25360098	
PSG9	NA	0.25341955	
KIF4A	NA	0.25338444	
RIPK4	NA	0.25336733	
WNT9B	NA	0.25328767	
ALDH1L1	NA	0.25327152	
SPC24	NA	0.2531954	
CTHRC1	NA	0.25291535	
ZBED9	NA	0.25283217	
FBP2	NA	0.25274792	
FGF16	NA	0.25272384	
KCNQ3	NA	0.25218526	
NDUFAF6	NA	0.25216204	
ATG14	NA	0.25143656	
H3C6	NA	0.25140008	
SPRY3	NA	0.25137916	
GABRE	NA	0.25137076	
KRT14	NA	0.25099817	
KIAA0319	NA	0.25094384	
PROX1	NA	0.25091466	
BSPRY	NA	0.25089762	
SLC34A2	NA	0.25068954	
PTPRU	NA	0.2506019	
AC245748.1	NA	0.2505688	
RASGRF2	NA	0.25047067	
ETNPPL	NA	0.250452	
ZBED8	NA	0.25044882	
CTSV	NA	0.2502326	
RWDD2B	NA	0.25022328	
ADH1C	NA	0.25002182	
CDS1	NA	0.24991156	
CD164L2	NA	0.24990065	
PCDH18	NA	0.24977338	
KASH5	NA	0.24974778	
PRAMEF12	NA	0.24951336	
NMNAT2	NA	0.24939209	
FGF12	NA	0.24925743	
SYT5	NA	0.24925551	
LIX1	NA	0.24893756	
FAM171A2	NA	0.24892505	
TMPRSS4	NA	0.24884737	
E2F5	NA	0.2487774	
MAGEA8	NA	0.2485378	
VANGL2	NA	0.24851981	
ALG14	NA	0.24849753	
ZNF521	NA	0.24848953	
CELF5	NA	0.24848199	
PGLYRP3	NA	0.24842198	
HEY1	NA	0.24839506	
SYCE2	NA	0.24839292	
VAX1	NA	0.24828129	
LRRC6	NA	0.24798384	
SV2A	NA	0.24793549	
SYT8	NA	0.24788746	
TMEM252	NA	0.24780719	
LYNX1-SLURP2	NA	0.24762216	
DUOXA2	NA	0.24753717	
ZNF737	NA	0.24741748	
TMEM70	NA	0.24735563	
SNCB	NA	0.24719913	
ELF3	NA	0.24712887	
TPTE	NA	0.24710496	
GDF6	NA	0.24701627	
PSKH2	NA	0.24695195	
ZG16	NA	0.24689506	
MET	NA	0.24664651	
CAP2	NA	0.24660866	
BAALC	NA	0.24645029	
P2RX2	NA	0.24627146	
CA3	NA	0.2460601	
TTC23L	NA	0.2459891	
PHRF1	NA	0.24577971	
CLUL1	NA	0.24561584	
MAGEA10	NA	0.2454265	
IGFBPL1	NA	0.24536593	
MACC1	NA	0.24533334	
FRMD1	NA	0.2452834	
AREG	NA	0.24520631	
VWA3A	NA	0.24516597	
OSR2	NA	0.24514563	
SHANK1	NA	0.24512081	
SLC2A4	NA	0.24505427	
MPG	NA	0.24500155	
PCK1	NA	0.2448459	
ULBP2	NA	0.2447743	
NEUROD2	NA	0.24466904	
SERPINA5	NA	0.24444349	
MAGEA1	NA	0.24441805	
CDH17	NA	0.24418405	
CDK1	NA	0.24400575	
CPLX1	NA	0.24388605	
SMIM4	NA	0.24382961	
DYNLRB2	NA	0.24367301	
RTL9	NA	0.24360535	
RANBP17	NA	0.24356517	
CFHR1	NA	0.24342062	
TRABD2B	NA	0.24316846	
RIMS2	NA	0.24300182	
ATP6V1C1	NA	0.2429651	
STMN2	NA	0.24289043	
NOVA1	NA	0.2428059	
PREX2	NA	0.2427937	
RND3	NA	0.24276327	
DUSP29	NA	0.24274305	
TNNI2	NA	0.24266216	
SPATA31A6	NA	0.24257705	
SGSM1	NA	0.24219967	
CAD	NA	0.2419279	
AURKB	NA	0.2418028	
LINC00672	NA	0.24174784	
NSDHL	NA	0.24167085	
USP2	NA	0.24149658	
TUBB2B	NA	0.24143842	
TMEM217	NA	0.24141668	
RASSF9	NA	0.24132727	
RLN1	NA	0.24088944	
GSC	NA	0.2408278	
IL1RAPL1	NA	0.24074984	
SLC9B1	NA	0.24073021	
NUP43	NA	0.240578	
UCMA	NA	0.2404535	
FABP12	NA	0.24024157	
ALLC	NA	0.24014555	
IGSF21	NA	0.23982729	
MIPOL1	NA	0.23972689	
GNG8	NA	0.23969984	
STC2	NA	0.23968711	
ATP6V0D2	NA	0.23953922	
KCNG3	NA	0.23942566	
EEF1A2	NA	0.23921035	
EPCAM	NA	0.23914029	
KRT17	NA	0.23909536	
CLSTN2	NA	0.23904294	
TUBA3C	NA	0.23902185	
LRATD1	NA	0.23890452	
BBS12	NA	0.23864873	
TRIM51	NA	0.2384736	
NIPAL1	NA	0.23838101	
CALR3	NA	0.23825781	
RFLNB	NA	0.23804405	
LPAR4	NA	0.23792878	
RGR	NA	0.23790495	
C16orf92	NA	0.23780817	
FSD2	NA	0.23772581	
CFAP43	NA	0.23771483	
SPEM2	NA	0.23768674	
SERTAD4	NA	0.23763205	
XRCC2	NA	0.23751393	
RND2	NA	0.23749661	
GJB7	NA	0.23745812	
CYB5B	NA	0.23735085	
SYP	NA	0.23730148	
C1orf53	NA	0.23694848	
CALB1	NA	0.23680966	
PDPN	NA	0.23668991	
NOL4	NA	0.23662713	
ZNF608	NA	0.23660107	
PWWP3B	NA	0.2365339	
KCNH8	NA	0.23640656	
TBX4	NA	0.23635153	
DUOX1	NA	0.23633486	
MYH11	NA	0.23628369	
HOXA5	NA	0.23620564	
TRIML1	NA	0.23615105	
PDCL	NA	0.23605701	
C5orf34	NA	0.23603317	
PAGE1	NA	0.23599325	
C17orf98	NA	0.23597051	
CLVS1	NA	0.235821	
TRPV6	NA	0.23570447	
AC026786.1	NA	0.23559684	
ENO4	NA	0.23546048	
EGLN3	NA	0.2354553	
CACNG2	NA	0.2353592	
VCX	NA	0.23530091	
COX7B2	NA	0.23528935	
SOX9	NA	0.2351947	
ZNF300	NA	0.23518372	
PARS2	NA	0.23506865	
ZNF285	NA	0.23493089	
CTH	NA	0.23492135	
POLQ	NA	0.23472817	
SPINK1	NA	0.2347	
TMEM54	NA	0.23467842	
INTU	NA	0.23467377	
ZG16B	NA	0.23466934	
SLC25A32	NA	0.23465237	
KLK13	NA	0.23434912	
DCSTAMP	NA	0.23425531	
INPP5J	NA	0.23415874	
PRR20A	NA	0.23414616	
KCNJ9	NA	0.23409924	
KRT25	NA	0.23406221	
CGNL1	NA	0.23400223	
ZDBF2	NA	0.23397684	
KCNH6	NA	0.233814	
SPOCK1	NA	0.23372312	
GPR19	NA	0.23370546	
BGN	NA	0.23367795	
TEX9	NA	0.23365836	
KCNC1	NA	0.23365287	
BTN1A1	NA	0.23363847	
RAB3B	NA	0.23354797	
FOXA1	NA	0.23353012	
KRT28	NA	0.23338914	
TMC7	NA	0.2333592	
CFAP410	NA	0.23327142	
ZNF208	NA	0.23324618	
DCDC1	NA	0.23301971	
SPEF1	NA	0.23272482	
MS4A8	NA	0.23263387	
ANKRD24	NA	0.23246956	
MBD3L2	NA	0.23244628	
KIF2C	NA	0.23242849	
IGSF10	NA	0.23238787	
RHBG	NA	0.23238598	
MRPL35	NA	0.23235506	
TBX15	NA	0.23231049	
IER3IP1	NA	0.23220606	
DEFB135	NA	0.23205213	
PURA	NA	0.23200226	
MRPS17	NA	0.23198043	
HTRA4	NA	0.23196758	
CNBD1	NA	0.23195328	
EYA2	NA	0.23193046	
HSPB7	NA	0.23169246	
DCLK1	NA	0.23166278	
N6AMT1	NA	0.23149237	
RTP1	NA	0.23123933	
FAT1	NA	0.23114525	
DIPK1C	NA	0.2311346	
KCNK18	NA	0.23071891	
AC009412.1	NA	0.23057438	
RIPPLY3	NA	0.23051657	
C9orf135	NA	0.23048066	
ACBD7	NA	0.2304752	
SP8	NA	0.23030469	
PCLAF	NA	0.23021902	
CPA5	NA	0.23004591	
HYDIN	NA	0.23001122	
DLX5	NA	0.2299721	
KIF20A	NA	0.2298906	
SYT1	NA	0.2298528	
FAM185A	NA	0.22981012	
TM4SF20	NA	0.2296419	
NDUFC2-KCTD14	NA	0.22963157	
BHLHB9	NA	0.22956102	
ZIC1	NA	0.22941567	
PTPRK	NA	0.22937085	
SLC7A4	NA	0.22935024	
LRRC69	NA	0.22930543	
SLC14A2	NA	0.22921568	
DNM1	NA	0.22911875	
CAGE1	NA	0.22896728	
ZNF559-ZNF177	NA	0.22896615	
IGFBP5	NA	0.22896421	
RSPH14	NA	0.22894469	
HCN2	NA	0.2289273	
SERPINA9	NA	0.228911	
RAD54L	NA	0.22879755	
CLCA4	NA	0.22879538	
CRB3	NA	0.22878551	
SCUBE1	NA	0.22874995	
VPREB3	NA	0.22871421	
A1BG	NA	0.2286038	
TEX19	NA	0.22853734	
PRSS57	NA	0.2285209	
NXPH4	NA	0.22848132	
CADPS	NA	0.22836813	
ZNF843	NA	0.22824495	
PTPRZ1	NA	0.2281787	
FBXO27	NA	0.22812663	
SPAG1	NA	0.22811958	
EPS8L2	NA	0.22778596	
SLC51B	NA	0.22778049	
C8orf88	NA	0.22759609	
LRIT1	NA	0.22759071	
KIF15	NA	0.2274433	
MYBPHL	NA	0.22740851	
ANO9	NA	0.22726767	
DOHH	NA	0.22720404	
PPP3R2	NA	0.22718512	
ZNF667	NA	0.22709602	
NEUROD1	NA	0.22708766	
FABP9	NA	0.22687238	
DUSP26	NA	0.22671078	
GSTA4	NA	0.22666019	
GPAM	NA	0.22659859	
NRSN1	NA	0.22655109	
HAS2	NA	0.22651596	
GPX8	NA	0.22649392	
CADM4	NA	0.22631979	
ERICH5	NA	0.22627193	
TRPM5	NA	0.22623979	
FGF18	NA	0.226197	
LEMD1	NA	0.22614191	
PIPOX	NA	0.22609694	
TMPRSS11A	NA	0.22606206	
MUC13	NA	0.22586323	
FBXO15	NA	0.22586244	
MORC2	NA	0.22582974	
SIRT4	NA	0.22580267	
ZBTB8A	NA	0.2256512	
ADAMDEC1	NA	0.22559507	
C11orf52	NA	0.22553295	
SLC29A4	NA	0.22548749	
LRP12	NA	0.22538717	
C1orf158	NA	0.22536817	
FAM83F	NA	0.22533989	
ABCA6	NA	0.2252818	
GDF2	NA	0.22525784	
TREX2	NA	0.22516869	
POF1B	NA	0.22506118	
BIRC5	NA	0.22503646	
KRT19	NA	0.22495463	
S100A14	NA	0.22487411	
PROP1	NA	0.22478484	
METTL2B	NA	0.22475381	
AKR1C4	NA	0.22472967	
MB21D2	NA	0.2245853	
PNCK	NA	0.22456376	
BCL6B	NA	0.22452481	
FABP4	NA	0.22451557	
RAB36	NA	0.22448023	
COX6C	NA	0.22445469	
CRACR2B	NA	0.22437036	
MED9	NA	0.22436403	
SYN2	NA	0.22436209	
ARHGEF39	NA	0.22434592	
CALHM4	NA	0.22432376	
STARD6	NA	0.22427797	
AC139530.2	NA	0.2242351	
NSG2	NA	0.22420229	
FGF9	NA	0.22409523	
ARSJ	NA	0.22406916	
CYP11B2	NA	0.22401547	
KCTD16	NA	0.2239839	
ATP9A	NA	0.2239664	
ZACN	NA	0.22393374	
PGLYRP4	NA	0.2238727	
HBQ1	NA	0.22377987	
EGR4	NA	0.22377007	
SORCS1	NA	0.22366033	
FMR1NB	NA	0.22350106	
HOXA7	NA	0.22347526	
UPK3B	NA	0.22343254	
OPN1SW	NA	0.22341539	
GPHB5	NA	0.22339402	
MCIDAS	NA	0.22336493	
ZNF114	NA	0.22334486	
SMCP	NA	0.22315289	
ANLN	NA	0.22310314	
UMPS	NA	0.22310297	
CLDN4	NA	0.22308156	
CT45A3	NA	0.22307855	
GRIN2D	NA	0.22303347	
ADAMTSL5	NA	0.22301282	
HOXD1	NA	0.22297147	
TMEM232	NA	0.22289854	
DSG2	NA	0.22274213	
TTC5	NA	0.22265872	
STK32A	NA	0.22263293	
WFDC9	NA	0.22258799	
AUTS2	NA	0.22247204	
CNGA4	NA	0.22240713	
RNF182	NA	0.22240345	
CFAP206	NA	0.22218913	
AARD	NA	0.22216795	
TEX46	NA	0.22216032	
FRMD5	NA	0.2220023	
FGA	NA	0.22199306	
SH2D4A	NA	0.22182152	
RAD51AP1	NA	0.22171676	
RLN2	NA	0.22170517	
MED11	NA	0.22160405	
DEFA6	NA	0.22151643	
FPGT	NA	0.22148441	
CABCOCO1	NA	0.22133808	
NAV2	NA	0.22114658	
CPT1C	NA	0.22108972	
ROPN1B	NA	0.22107735	
NXNL2	NA	0.22085682	
MS4A6E	NA	0.2208552	
FAM153B	NA	0.22080708	
KHDC3L	NA	0.22074027	
MBD3L5	NA	0.22063734	
SPTBN4	NA	0.22047623	
WFDC11	NA	0.22046635	
TM4SF1	NA	0.22042677	
OPRL1	NA	0.22040619	
CCL25	NA	0.2203173	
AC008878.1	NA	0.2203009	
TACR3	NA	0.22024842	
NES	NA	0.22020818	
PAPPA	NA	0.22017306	
PCDH19	NA	0.22016387	
MAJIN	NA	0.22012362	
FXYD4	NA	0.2201116	
SMAD9	NA	0.22010042	
BPIFB1	NA	0.22009064	
PDCD2L	NA	0.219968	
BMP2	NA	0.2199573	
LIPG	NA	0.21993688	
XCR1	NA	0.21977447	
SYNGR4	NA	0.21968086	
DPY19L4	NA	0.21955703	
STPG2	NA	0.21952555	
COL1A2	NA	0.21946776	
KCNK15	NA	0.21940666	
CLPSL1	NA	0.21940388	
POU1F1	NA	0.21930277	
NECAB1	NA	0.21927117	
LYRM7	NA	0.21927054	
FAM229B	NA	0.21925728	
STXBP5L	NA	0.21917221	
CNGB3	NA	0.21916407	
CCNE2	NA	0.2191516	
HMGN5	NA	0.21906126	
POLR1G	NA	0.21885602	
C2orf66	NA	0.21879192	
FKBP6	NA	0.21877736	
CT45A9	NA	0.2187691	
EMX2	NA	0.21873496	
POU4F1	NA	0.21869028	
BRSK1	NA	0.21843545	
RASL10B	NA	0.2183692	
ZNF714	NA	0.21828042	
LILRA4	NA	0.21825707	
ALG1L	NA	0.21824364	
MNS1	NA	0.21822745	
SRRM3	NA	0.2182117	
ILDR2	NA	0.21818225	
FATE1	NA	0.21817125	
FOXA3	NA	0.21814285	
C2orf73	NA	0.21803014	
SLC39A5	NA	0.21794948	
MAP7	NA	0.21792744	
ZMYND12	NA	0.21787673	
SHROOM3	NA	0.21778573	
SLC22A18AS	NA	0.21775386	
LKAAEAR1	NA	0.21761912	
LCE2B	NA	0.2175702	
C19orf44	NA	0.21752478	
ARL11	NA	0.21746519	
TMEM45A	NA	0.21745063	
SCN7A	NA	0.21741004	
PRSS16	NA	0.21734172	
RETNLB	NA	0.2173257	
PRELP	NA	0.2173249	
TSHZ1	NA	0.21731287	
HOXC6	NA	0.21729085	
LNX1	NA	0.21718103	
KCNS2	NA	0.21716364	
PLEKHH2	NA	0.21714762	
EYA1	NA	0.21711722	
MTFR1	NA	0.21710838	
RNF180	NA	0.21704543	
CYP2A13	NA	0.2169515	
FAM24B	NA	0.21691336	
HOXB8	NA	0.21685626	
UBQLN3	NA	0.21683475	
CNTN5	NA	0.21682471	
TRIM9	NA	0.21651272	
CT55	NA	0.21645091	
CCDC34	NA	0.2164452	
FETUB	NA	0.21643887	
SVOP	NA	0.21639474	
FGFR4	NA	0.21628864	
RAB9B	NA	0.21624689	
CEND1	NA	0.21623978	
IRX2	NA	0.2162329	
AC003006.1	NA	0.2161427	
C8orf44-SGK3	NA	0.21612939	
LAMA3	NA	0.2161154	
MISP	NA	0.21606156	
CEACAM5	NA	0.21600945	
RIPPLY1	NA	0.21599512	
C1orf116	NA	0.21596159	
ADAMTS2	NA	0.21587494	
TCHHL1	NA	0.21577236	
KDM4D	NA	0.21567164	
SCN9A	NA	0.21563263	
ZNF705B	NA	0.21552628	
PSG7	NA	0.21544975	
SLC7A13	NA	0.2153881	
IL31	NA	0.21535458	
PLCD4	NA	0.2153409	
ST6GAL2	NA	0.215335	
ZP1	NA	0.21531336	
AXL	NA	0.21528387	
MYLK3	NA	0.2151913	
TRIM2	NA	0.2150654	
ZNF33B	NA	0.21504597	
MUC15	NA	0.21503733	
CCL26	NA	0.21503113	
NBPF15	NA	0.21498811	
TMEM145	NA	0.2149869	
FAM151B	NA	0.2149374	
METTL14	NA	0.2148851	
NEXMIF	NA	0.21485093	
RIMKLA	NA	0.21482095	
GNG3	NA	0.21481283	
ANGPTL5	NA	0.21468526	
PRSS48	NA	0.21455319	
ARHGEF4	NA	0.214471	
ANKRD46	NA	0.21437359	
CALY	NA	0.21431701	
SLCO5A1	NA	0.21426825	
AC117457.1	NA	0.2141797	
TKTL1	NA	0.21415164	
SLC28A1	NA	0.21414283	
SYT4	NA	0.21410407	
CRYBA1	NA	0.2140834	
GLYATL3	NA	0.21400173	
BTBD16	NA	0.21397878	
PXDC1	NA	0.2138984	
C5orf38	NA	0.21388975	
MSANTD4	NA	0.21388762	
KIAA0408	NA	0.21385406	
KRT36	NA	0.21377072	
POLA1	NA	0.21372248	
LRRC52	NA	0.21367699	
ZC2HC1A	NA	0.21359752	
TRIQK	NA	0.21359453	
ARHGAP29	NA	0.21358806	
RAB39A	NA	0.21358308	
AWAT1	NA	0.21354996	
AMOT	NA	0.21352986	
GINS1	NA	0.21352181	
ONECUT1	NA	0.21345615	
TEKT1	NA	0.21343942	
CHMP4C	NA	0.2134319	
WDR17	NA	0.21336216	
MATN2	NA	0.2132313	
SLC6A5	NA	0.2132202	
C1orf194	NA	0.21309453	
FGF22	NA	0.21306156	
TLE1	NA	0.21294023	
POLE2	NA	0.21287759	
ACOX2	NA	0.2128646	
GABBR2	NA	0.21286415	
SPINT3	NA	0.2128184	
RGS22	NA	0.2127471	
OC90	NA	0.21270196	
CCDC103	NA	0.21269369	
S100A16	NA	0.21268527	
POLR2K	NA	0.21267827	
PSG4	NA	0.2126652	
ERICH6	NA	0.21264718	
KCNV1	NA	0.21264423	
SLC30A8	NA	0.21263139	
XPNPEP3	NA	0.21259362	
HOXA9	NA	0.21256614	
HS3ST4	NA	0.21244445	
HOXA10	NA	0.21243274	
HOATZ	NA	0.21241625	
TNNT3	NA	0.21240713	
N4BP3	NA	0.21236527	
ATP2B3	NA	0.2123569	
NLE1	NA	0.21234141	
LIN37	NA	0.21228118	
APOBR	NA	0.21228014	
MMP10	NA	0.21227327	
TAC3	NA	0.21220894	
PIP4P2	NA	0.21218416	
MOB2	NA	0.21217223	
CAMSAP2	NA	0.21213374	
UBR5	NA	0.21205363	
MACROD1	NA	0.21194465	
MOBP	NA	0.2118704	
FSBP	NA	0.21185388	
THRB	NA	0.2118464	
B3GALT2	NA	0.21183713	
RPF2	NA	0.21175493	
VWA5B2	NA	0.2117486	
HMHB1	NA	0.21170731	
DKK1	NA	0.21170507	
LRRIQ1	NA	0.21169749	
FOXP2	NA	0.21167205	
SNIP1	NA	0.21165955	
